Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
2c1935b9-f9f3-3a33-a1f8-cd6594ba346a,6c62aa8d-4c23-355a-a76c-1a3db1d1d0c7,Barton704 Erdman779,M,CLINICAL SOCIAL WORKER,150 FEARING ST,AMHERST,MA,01002-1942,42.363534,-72.50729100000001,0
2f0c9d60-c482-3c6e-9fd4-379705831d79,6c62aa8d-4c23-355a-a76c-1a3db1d1d0c7,Shara355 Bashirian201,F,CLINICAL SOCIAL WORKER,150 FEARING ST,AMHERST,MA,01002-1942,42.363534,-72.50729100000001,0
eebf4851-4e3c-3796-94b0-f9f0f3bd3a15,6c62aa8d-4c23-355a-a76c-1a3db1d1d0c7,Barton704 Erdman779,M,GENERAL PRACTICE,150 FEARING ST,AMHERST,MA,01002-1942,42.363534,-72.50729100000001,25
3f286bbe-2eec-30b6-994e-e38a395d515d,c9859c78-9af9-32d2-aea1-3eab472b1122,Dani520 McKenzie376,F,GENERAL PRACTICE,89 NEWBURY ST,DANVERS,MA,01923-1098,42.574174,-70.95051600000001,40
2a1b7b18-799d-3232-a80d-37d65fc784d3,a3c34d3d-fb62-3e0a-bee2-0f53d71dc35d,Tristan353 Carroll471,M,CLINICAL SOCIAL WORKER,583 CHESTNUT ST,LYNN,MA,01904-2600,42.474862,-70.96218499999999,0
05818482-f333-3939-a18b-db85b0c3494a,a3c34d3d-fb62-3e0a-bee2-0f53d71dc35d,Cortez851 Weber641,M,CLINICAL SOCIAL WORKER,583 CHESTNUT ST,LYNN,MA,01904-2600,42.474862,-70.96218499999999,0
aed7b992-4325-3312-96df-aac2c322a08d,a3c34d3d-fb62-3e0a-bee2-0f53d71dc35d,Melonie209 Carroll471,F,GENERAL PRACTICE,583 CHESTNUT ST,LYNN,MA,01904-2600,42.474862,-70.96218499999999,36
116dda43-7f05-3163-81db-90fd1c73b9ae,ee1a65b6-9cdc-32ca-a8ea-8c1b1bfca928,Spencer878 Jacobson885,M,GENERAL PRACTICE,2 PARK CENTRAL DR,SOUTHBOROUGH,MA,01772-1777,42.299625,-71.52842700000001,61
8be3b96e-1fad-3bad-8fe7-0b94e99cc664,ee1a65b6-9cdc-32ca-a8ea-8c1b1bfca928,Spencer878 Jacobson885,M,VASCULAR SURGERY,2 PARK CENTRAL DR,SOUTHBOROUGH,MA,01772-1777,42.299625,-71.52842700000001,0
707e84c3-3a08-3cb1-bcf0-6d20227a4a59,ee1a65b6-9cdc-32ca-a8ea-8c1b1bfca928,Willa615 Ernser583,F,VASCULAR SURGERY,2 PARK CENTRAL DR,SOUTHBOROUGH,MA,01772-1777,42.299625,-71.52842700000001,0
7260594c-ca51-3d11-8150-ff7606027044,66ee8cc1-5be9-3091-9398-0870f45c7690,Andy346 Moore224,M,GENERAL PRACTICE,258 MAIN ST,MILFORD,MA,01757-2527,42.158691999999995,-71.521419,23
8a9e16ec-cd20-3993-ace0-98aa19a7bc53,f0a1ba5a-6eba-3f06-8ab9-78f214bd9c27,Zina602 Schaden604,F,GENERAL PRACTICE,112 MAIN ST,NORTHBOROUGH,MA,01532-1950,42.323342,-71.646236,33
95ee5295-2d78-3423-af53-8c4b9e1ec522,90e78970-c3ed-39a9-8b9a-97700d39d21b,Marisol435 Curiel392,F,CLINICAL PSYCHOLOGIST,78 MIDDLE ST,FAIRHAVEN,MA,02719-3050,41.633619,-70.871306,0
2b3941b5-b96a-3136-8cce-1cf80a9c0e5f,90e78970-c3ed-39a9-8b9a-97700d39d21b,Valentine262 Hirthe744,M,GENERAL PRACTICE,78 MIDDLE ST,FAIRHAVEN,MA,02719-3050,41.633619,-70.871306,40
69a37452-f4b8-3a54-90f5-5c4044d8d1f4,73b36bb4-468a-3ea8-9cfc-ee11ee3d01d6,Neal874 Schamberger479,M,GENERAL PRACTICE,271 MAIN ST,STONEHAM,MA,02180-3580,42.474208000000004,-71.097665,69
02d23401-2ea1-3ac9-b5ef-2959904a5d4b,9d56d80f-e880-3a86-a7fb-d4511e7cf260,Lawanda300 Lehner980,F,GENERAL PRACTICE,6 MAIN ST,HYANNIS,MA,02601-3112,41.647227,-70.249978,45
6c32c157-9617-3b4f-ae79-4c5f75987600,5f69238d-cce3-3a8d-82ef-68ccc7896825,Benjamín452 Malave728,M,PSYCHIATRY,65 WACHUSETT RD,NEEDHAM,MA,02492-3922,42.281593,-71.242414,0
b9a9fca6-08c9-3139-a3ff-61ce2dccf0ab,5f69238d-cce3-3a8d-82ef-68ccc7896825,Eladia866 Wintheiser220,F,GENERAL PRACTICE,65 WACHUSETT RD,NEEDHAM,MA,02492-3922,42.281593,-71.242414,31
c7383358-9b33-3867-8a74-e5640c4bd6ce,c11e7b71-934b-3615-8875-58dd0066af6b,Dallas143 Fritsch593,M,GENERAL PRACTICE,61 ROSELAND ST,SOMERVILLE,MA,02143-3524,42.390445,-71.101033,39
741b3210-4198-3d04-8e8a-c3a6635ed8ba,b4e47667-fc67-3ee7-950f-ead5e60cb397,Chris95 Thompson596,M,CLINICAL PSYCHOLOGIST,48 IRVING ST,CAMBRIDGE,MA,02138-3007,42.376043,-71.11868,0
2a479f15-0aae-30a3-b88e-03a9a3598a8b,b4e47667-fc67-3ee7-950f-ead5e60cb397,Chris95 Thompson596,M,GENERAL PRACTICE,48 IRVING ST,CAMBRIDGE,MA,02138-3007,42.376043,-71.11868,61
61e2e6bf-4256-30ee-9b7e-7297d289af11,72b029e8-8176-3e95-a7f8-ce5f7f47c1cb,Mitzi535 Schimmel440,F,CHIROPRACTIC,22 MAIN ST,LEOMINSTER,MA,01453-5502,42.520876,-71.770611,0
20502d38-062a-3f23-880a-983035d8ddba,72b029e8-8176-3e95-a7f8-ce5f7f47c1cb,Mitzi535 Schimmel440,F,GENERAL PRACTICE,22 MAIN ST,LEOMINSTER,MA,01453-5502,42.520876,-71.770611,48
d241e925-e1b2-3d30-88e5-845c90eba1f5,797f1e1c-3f89-3984-a18f-402afd7c09b9,Lemuel304 Rath779,M,GENERAL PRACTICE,26 S PROSPECT ST,AMHERST,MA,01002-2362,42.363534,-72.50729100000001,37
251cb7ea-0387-3364-94a4-388eb091c498,e89fc67f-7cf0-3687-bf77-b4afa1a88fd8,Veronika907 Pouros728,F,CLINICAL PSYCHOLOGIST,183 W STATE ST,GRANBY,MA,01033-9611,42.244949,-72.50014300000001,0
aafdec09-6b92-30c8-a5b2-a610fa876608,e89fc67f-7cf0-3687-bf77-b4afa1a88fd8,Sancho742 Cazares77,M,GENERAL PRACTICE,183 W STATE ST,GRANBY,MA,01033-9611,42.244949,-72.50014300000001,199
7dbeda6c-379f-3a6c-b013-766e3bf103e8,43df7bea-4fa3-304b-a1a5-c309a2967b1b,Cristobal567 Schuppe920,M,CHIROPRACTIC,278 CENTRE ST,QUINCY,MA,02169-7522,42.261006,-71.008988,0
2f4f3a69-5717-363b-aba2-e09e76c7ead8,43df7bea-4fa3-304b-a1a5-c309a2967b1b,Lilli892 Schuppe920,F,GENERAL PRACTICE,278 CENTRE ST,QUINCY,MA,02169-7522,42.261006,-71.008988,43
95861a5f-9e71-3d78-b015-347bd8595e3f,7fb56fd2-71ad-336a-9204-57765bd1e5d4,Eric487 Hilll811,M,CLINICAL PSYCHOLOGIST,425 N RD,HAMPDEN,MA,01036-9535,42.071188,-72.41771800000001,0
0e22ffbe-77ec-34c3-be50-f26ad5d67ce9,7fb56fd2-71ad-336a-9204-57765bd1e5d4,Jammie261 Hilll811,F,GENERAL PRACTICE,425 N RD,HAMPDEN,MA,01036-9535,42.071188,-72.41771800000001,39
697fa283-a923-3528-9ff9-6ceba01dd748,504c29d0-6f98-3282-a3fe-962df55f7808,Patricia625 Canales95,F,FAMILY PRACTICE,505 NASHUA RD,DRACUT,MA,01826-1929,42.679722999999996,-71.30068,0
e45e92b2-69e4-38c8-a1d0-ee2b09cdcf1f,504c29d0-6f98-3282-a3fe-962df55f7808,Walter473 Balistreri607,M,FAMILY PRACTICE,505 NASHUA RD,DRACUT,MA,01826-1929,42.679722999999996,-71.30068,0
ccdb1ecc-a565-3e17-a874-7f8729195da5,504c29d0-6f98-3282-a3fe-962df55f7808,Ignacio928 Canales95,M,GENERAL PRACTICE,505 NASHUA RD,DRACUT,MA,01826-1929,42.679722999999996,-71.30068,41
edd7e212-a688-3576-8e33-ebc6677b9a80,504c29d0-6f98-3282-a3fe-962df55f7808,Samatha845 Durgan499,F,INTERNAL MEDICINE,505 NASHUA RD,DRACUT,MA,01826-1929,42.679722999999996,-71.30068,0
063c8ef0-81bf-3198-bc0f-07a8e4b0537e,504c29d0-6f98-3282-a3fe-962df55f7808,Randy380 Balistreri607,F,INTERNAL MEDICINE,505 NASHUA RD,DRACUT,MA,01826-1929,42.679722999999996,-71.30068,0
3f68ef29-f363-3df6-b737-5e4c9e7d6dfb,504c29d0-6f98-3282-a3fe-962df55f7808,Garland107 Becker968,M,INTERNAL MEDICINE,505 NASHUA RD,DRACUT,MA,01826-1929,42.679722999999996,-71.30068,0
83bac10c-ad87-3b77-a6ca-36eef1dbbefb,504c29d0-6f98-3282-a3fe-962df55f7808,Lynwood354 Swaniawski813,M,INTERNAL MEDICINE,505 NASHUA RD,DRACUT,MA,01826-1929,42.679722999999996,-71.30068,0
0f4ed1c8-ef2c-39e1-bc3e-8e8a7b02a4d3,9f771fe7-4577-3034-a17d-a692f35931a6,Sharri659 Gottlieb798,F,GENERAL PRACTICE,1200 CONVERSE ST,LONGMEADOW,MA,01106-1760,42.047565000000006,-72.57113000000001,8
edcdf73d-8e92-32e5-a7aa-9f17f9278108,972b2688-fa8b-31ba-bcb5-2c172359c90f,Shandra823 Swaniawski813,F,FAMILY PRACTICE,101 CAMBRIDGE ST,BURLINGTON,MA,01803-3768,42.503227,-71.201713,0
a42e718a-3852-3f1f-837f-5d6687c9fbbe,972b2688-fa8b-31ba-bcb5-2c172359c90f,Mei233 Pollich983,F,FAMILY PRACTICE,101 CAMBRIDGE ST,BURLINGTON,MA,01803-3768,42.503227,-71.201713,0
e9cb4ab3-f059-3459-b1ba-7d2ae532db5c,972b2688-fa8b-31ba-bcb5-2c172359c90f,Shandra823 Swaniawski813,F,GENERAL PRACTICE,101 CAMBRIDGE ST,BURLINGTON,MA,01803-3768,42.503227,-71.201713,38
099c73b4-048c-344b-9daf-f15efc0d0f37,972b2688-fa8b-31ba-bcb5-2c172359c90f,Shandra823 Swaniawski813,F,INFECTIOUS DISEASE,101 CAMBRIDGE ST,BURLINGTON,MA,01803-3768,42.503227,-71.201713,0
2c60a4ab-9a62-3908-83d8-a6dfab32f192,972b2688-fa8b-31ba-bcb5-2c172359c90f,Galen747 Pollich983,M,INFECTIOUS DISEASE,101 CAMBRIDGE ST,BURLINGTON,MA,01803-3768,42.503227,-71.201713,0
8b9c17e5-98dd-3b29-82c4-12045f15fe27,b173c490-5baf-35ab-aa28-c30ac2c70646,Winona266 Adams676,F,GENERAL PRACTICE,101 ADAMS ST,QUINCY,MA,02169-2022,42.261006,-71.008988,63
928bcd37-e127-3cec-ba3f-e8ba2252fcaa,f09cf501-9c20-3a90-895e-d08fe18aa79a,Kimiko714 Rogahn59,F,CLINICAL SOCIAL WORKER,140 WOOD RD,BRAINTREE,MA,02184-2512,42.205416,-71.00216800000003,0
469f3c51-2fc4-33c7-897a-a2fc3e6aae39,f09cf501-9c20-3a90-895e-d08fe18aa79a,Fredrick998 Mann644,M,CLINICAL SOCIAL WORKER,140 WOOD RD,BRAINTREE,MA,02184-2512,42.205416,-71.00216800000003,0
e3933a5f-76dd-3c18-b2af-40ba260cd9b0,f09cf501-9c20-3a90-895e-d08fe18aa79a,Brenton674 Rogahn59,M,GENERAL PRACTICE,140 WOOD RD,BRAINTREE,MA,02184-2512,42.205416,-71.00216800000003,54
632f18c5-348e-3e43-8e77-de26eb4ae358,626ac6a6-799e-38db-b942-d21719dfc61e,Ahmed109 Wisozk929,M,GENERAL PRACTICE,13 EATON CT,WELLESLEY,MA,02481-7600,42.305932,-71.282917,57
31fe8084-5c26-3651-adce-1ccbde752217,06b674fe-6955-3f39-acbb-8943bc8703ec,Vaughn909 Berge125,M,CLINICAL PSYCHOLOGIST,153 BOLES RD,MARSHFIELD,MA,02050-1765,42.115139,-70.71033100000001,0
7ce9648d-7d5b-3ce7-b90c-ed9631c24f85,06b674fe-6955-3f39-acbb-8943bc8703ec,Thu65 Berge125,F,GENERAL PRACTICE,153 BOLES RD,MARSHFIELD,MA,02050-1765,42.115139,-70.71033100000001,75
6926c249-e6ed-360e-8919-49dee4ccc505,af3c8657-15b8-3fee-b656-2ea1f1cb61ef,Tom274 Torphy630,M,CLINICAL PSYCHOLOGIST,112 S GREAT RD,LINCOLN,MA,01773-4700,42.425506,-71.310812,0
ec3d8095-1355-3e3a-8fa9-b967cb5c1d5f,af3c8657-15b8-3fee-b656-2ea1f1cb61ef,Clinton763 Purdy2,M,CLINICAL PSYCHOLOGIST,112 S GREAT RD,LINCOLN,MA,01773-4700,42.425506,-71.310812,0
90968edd-3193-3d7d-bb7d-280dc9ddf0c1,af3c8657-15b8-3fee-b656-2ea1f1cb61ef,Tom274 Torphy630,M,GENERAL PRACTICE,112 S GREAT RD,LINCOLN,MA,01773-4700,42.425506,-71.310812,65
470f2c82-3c12-39cd-a1fb-35f1eed12cc0,40b31ec9-f9fa-31aa-a969-696b0ed228cb,Barbie211 Daniel959,F,CLINICAL PSYCHOLOGIST,GAIL A RACICOT EDD,SHREWSBURY,MA,01545-5265,42.284766999999995,-71.714228,0
b9b84c4f-5a76-335a-9f93-aeaf75f0b52e,40b31ec9-f9fa-31aa-a969-696b0ed228cb,Amberly552 Zemlak964,F,CLINICAL PSYCHOLOGIST,GAIL A RACICOT EDD,SHREWSBURY,MA,01545-5265,42.284766999999995,-71.714228,0
51a8463e-a9c7-3368-855e-cfbe1f9cd818,40b31ec9-f9fa-31aa-a969-696b0ed228cb,Barbie211 Daniel959,F,GENERAL PRACTICE,GAIL A RACICOT EDD,SHREWSBURY,MA,01545-5265,42.284766999999995,-71.714228,25
f227e78c-3e56-3011-ac23-6ad03999855c,ad88ea68-1b6a-322b-9f8b-62dc31195ee1,Lesley194 Simonis280,M,GENERAL PRACTICE,28 GREEN ST,NEWBURY,MA,01951-1721,42.770406,-70.872417,34
fe4556a7-e7a2-34d3-b6cd-e1efb4617cf7,c651268f-6853-32c2-a6cc-0147cc39d8e6,Bernardo699 Hintz995,M,GENERAL PRACTICE,435 NEWBURY ST,DANVERS,MA,01923-1065,42.574174,-70.95051600000001,39
3c951a71-0b8c-36c6-b811-bd0ed1191b7e,b9699c26-0dce-3e2c-a10e-ca690efc6721,Leonia336 Volkman526,F,CLINICAL PSYCHOLOGIST,1266 FURNANCE BROOK PKWAY,QUINCY,MA,02169-4758,42.261006,-71.008988,0
b87b8bd4-edfa-3be4-99aa-1476fe26ee6c,b9699c26-0dce-3e2c-a10e-ca690efc6721,Horace32 Reynolds644,M,CLINICAL PSYCHOLOGIST,1266 FURNANCE BROOK PKWAY,QUINCY,MA,02169-4758,42.261006,-71.008988,0
e521dcf0-dd86-3cb0-931a-59add1ea4124,b9699c26-0dce-3e2c-a10e-ca690efc6721,Leonia336 Volkman526,F,GENERAL PRACTICE,1266 FURNANCE BROOK PKWAY,QUINCY,MA,02169-4758,42.261006,-71.008988,107
a4980569-55f5-3547-936a-1635c4a702b3,1ff5e29d-7813-3553-9212-71a6ddb701ea,Easter642 Hoeger474,F,GENERAL PRACTICE,555 TURNPIKE ST,NORTH ANDOVER,MA,01845-5935,42.673909,-71.091334,65
a46d8944-5e42-3e12-b95c-5d9377ebb07b,fd88c467-7ce6-3272-bfd7-e445150e5dbf,Cassondra930 Nitzsche158,F,CLINICAL PSYCHOLOGIST,96 RUMFORD AVE,MANSFIELD,MA,02048-2117,42.017302,-71.21641,0
43bdf3a5-743d-3a88-a650-43a2601903a1,fd88c467-7ce6-3272-bfd7-e445150e5dbf,Cassondra930 Nitzsche158,F,GENERAL PRACTICE,96 RUMFORD AVE,MANSFIELD,MA,02048-2117,42.017302,-71.21641,31
85e180d2-8ac4-30d1-9ee1-c2ce84c4af5b,3c2aa579-383a-3fe3-af48-abfb849c360c,Keenan632 Beer512,M,CLINICAL PSYCHOLOGIST,39 KING PHILIP AVE,SOUTH DEERFIELD,MA,01373-1126,42.481395,-72.589793,0
524a175d-9f83-3517-8488-c232f9d1cd84,3c2aa579-383a-3fe3-af48-abfb849c360c,Betty470 Beer512,F,GENERAL PRACTICE,39 KING PHILIP AVE,SOUTH DEERFIELD,MA,01373-1126,42.481395,-72.589793,31
dbc58163-bc99-3b45-b559-cb85f813518b,2fc1309f-e717-3838-864f-2ddaf14d1a3e,Genia944 Considine820,F,GENERAL PRACTICE,50 TRAPELO RD,BELMONT,MA,02478-4465,42.395317,-71.180284,34
2b553a36-b1bf-3771-8041-e450f9a1db8b,fafbeb88-4ef5-365a-83a1-e1cffd72c9e0,Devin82 Quigley282,M,CLINICAL PSYCHOLOGIST,A BALANCED WAY,STOW,MA,01775-1035,42.429688,-71.512514,0
a81cadb5-bd25-30cb-bb01-36dda4c6a69f,fafbeb88-4ef5-365a-83a1-e1cffd72c9e0,Mafalda94 Leffler128,F,CLINICAL PSYCHOLOGIST,A BALANCED WAY,STOW,MA,01775-1035,42.429688,-71.512514,0
431d6f3b-14fd-3c91-b371-0e7330380fd3,fafbeb88-4ef5-365a-83a1-e1cffd72c9e0,Marylynn944 Quigley282,F,GENERAL PRACTICE,A BALANCED WAY,STOW,MA,01775-1035,42.429688,-71.512514,32
7503612a-3f72-3fd5-a072-84b617e810b5,028b5b8e-40d9-381f-957f-0ed3e4503b4a,Wava789 Blick895,F,CLINICAL PSYCHOLOGIST,167 DWIGHT ROAD,LONGMEADOW,MA,01106-1769,42.047565000000006,-72.57113000000001,0
382551ca-d01e-3b19-bae4-50d76b258540,028b5b8e-40d9-381f-957f-0ed3e4503b4a,Eddy900 Buckridge80,M,CLINICAL PSYCHOLOGIST,167 DWIGHT ROAD,LONGMEADOW,MA,01106-1769,42.047565000000006,-72.57113000000001,0
f1e01982-d6d9-3f62-93c9-1379af0d25d2,028b5b8e-40d9-381f-957f-0ed3e4503b4a,Wava789 Blick895,F,GENERAL PRACTICE,167 DWIGHT ROAD,LONGMEADOW,MA,01106-1769,42.047565000000006,-72.57113000000001,58
6ddff204-ec42-374a-9497-db1a09f35926,5ebb2110-3a7b-32c6-adf5-60f42b27af76,Neville893 Bartell116,M,GENERAL PRACTICE,123 UNION ST,EASTHAMPTON,MA,01027-4100,42.265435,-72.670813,40
6a795979-b2b6-3359-abf5-3dc85ca11902,edb5ca75-2d01-3859-9347-51a677998052,Florence828 Stanton715,F,CLINICAL PSYCHOLOGIST,327 D BOSTON POST RD,SUDBURY,MA,01776-3061,42.383367,-71.42107,0
dc2c9d55-d415-3e8f-94c3-cfbf7a200d90,edb5ca75-2d01-3859-9347-51a677998052,Sherman440 Orn563,M,CLINICAL PSYCHOLOGIST,327 D BOSTON POST RD,SUDBURY,MA,01776-3061,42.383367,-71.42107,0
136164ae-a3eb-3ccd-925c-5526c6457975,edb5ca75-2d01-3859-9347-51a677998052,Florence828 Stanton715,F,GENERAL PRACTICE,327 D BOSTON POST RD,SUDBURY,MA,01776-3061,42.383367,-71.42107,49
81802833-9132-3889-8bda-b013e34d78f6,5df4f4a4-2103-3716-8b19-b0d4d791f8db,Dulce933 Haley279,F,GENERAL PRACTICE,93 UNION ST,NEWTON,MA,02459-2241,42.331876,-71.208402,32
fce7d9bd-0a06-30b7-868e-44f45add89af,19635c41-a6a1-3b8e-8051-5d8f0c017011,Shelli447 Lynch190,F,PSYCHIATRY,55 CEDAR ST,WORCESTER,MA,01609-2132,42.269478,-71.807783,0
d8e4d12c-d3bf-32f2-b554-9a41ab528e4b,19635c41-a6a1-3b8e-8051-5d8f0c017011,Shelli447 Lynch190,F,GENERAL PRACTICE,55 CEDAR ST,WORCESTER,MA,01609-2132,42.269478,-71.807783,32
cb5655bd-6343-36e6-8674-7ce95a257ba4,a04b0d38-3327-3763-8998-3c05ba9c4d47,Rolf983 Batz141,M,CLINICAL PSYCHOLOGIST,572 BOSTON RD,BILLERICA,MA,01821-3761,42.559673,-71.260947,0
31accbf2-693e-3064-988c-4ed700648929,a04b0d38-3327-3763-8998-3c05ba9c4d47,Candace369 Stiedemann542,F,CLINICAL PSYCHOLOGIST,572 BOSTON RD,BILLERICA,MA,01821-3761,42.559673,-71.260947,0
c6476079-f21f-3df4-98c7-a0e53a0a6d72,a04b0d38-3327-3763-8998-3c05ba9c4d47,Chiquita638 Batz141,F,GENERAL PRACTICE,572 BOSTON RD,BILLERICA,MA,01821-3761,42.559673,-71.260947,32
55bbfb21-7801-357c-81f6-98046ca1c001,43659621-b75d-39b6-ae82-01e3c8c9f966,Diana207 Saavedra625,F,NURSE PRACTITIONER,800 S MAIN ST,MANSFIELD,MA,02048-3144,42.017302,-71.21641,0
0f6d62cd-0ecf-321b-92b1-fce1257705ed,43659621-b75d-39b6-ae82-01e3c8c9f966,Deedra511 Lemke654,F,NEUROLOGY,800 S MAIN ST,MANSFIELD,MA,02048-3144,42.017302,-71.21641,0
a8c54d63-22fb-3a17-94b0-69ca338fed0d,43659621-b75d-39b6-ae82-01e3c8c9f966,Jaime666 Saavedra625,M,CLINICAL PSYCHOLOGIST,800 S MAIN ST,MANSFIELD,MA,02048-3144,42.017302,-71.21641,0
713654a7-74b0-3dcb-aea4-bf2b3182e926,43659621-b75d-39b6-ae82-01e3c8c9f966,Jaime666 Saavedra625,M,GENERAL PRACTICE,800 S MAIN ST,MANSFIELD,MA,02048-3144,42.017302,-71.21641,43
1bcc60ce-a34a-3f2d-8e56-eef2295e398c,43659621-b75d-39b6-ae82-01e3c8c9f966,Otha286 Lemke654,M,INTERNAL MEDICINE,800 S MAIN ST,MANSFIELD,MA,02048-3144,42.017302,-71.21641,0
da5ac991-0199-32b6-9df1-f51d409dcb6d,43659621-b75d-39b6-ae82-01e3c8c9f966,Abraham100 Heller342,M,INTERNAL MEDICINE,800 S MAIN ST,MANSFIELD,MA,02048-3144,42.017302,-71.21641,0
fce6caa6-203d-366b-aba3-dedb2eb80a75,e3e93266-a032-39a8-839f-d5abbe8cf0c0,Oscar384 Goldner995,F,GENERAL PRACTICE,115 MILL ST,BELMONT,MA,02478-1064,42.395317,-71.180284,59
336385c9-5463-3587-a2f8-3a032ab2119b,685ccfce-6ff7-30dc-be8f-b2e585aad36d,Jude172 Boyer713,M,CLINICAL PSYCHOLOGIST,113 RICHDALE AVE,CAMBRIDGE,MA,02140-3333,42.376043,-71.11868,0
7b0855ac-ee20-31d3-9f00-e7d5b7fa7db0,685ccfce-6ff7-30dc-be8f-b2e585aad36d,Ramón841 Gil594,M,CLINICAL PSYCHOLOGIST,113 RICHDALE AVE,CAMBRIDGE,MA,02140-3333,42.376043,-71.11868,0
6a3f98fa-0ed2-3b69-b9eb-de41326aa9a0,685ccfce-6ff7-30dc-be8f-b2e585aad36d,Jude172 Boyer713,M,GENERAL PRACTICE,113 RICHDALE AVE,CAMBRIDGE,MA,02140-3333,42.376043,-71.11868,34
fa44fdd3-df31-3382-bc48-91f8e1cb2504,483d17d4-3ddb-348d-af22-84db8a6b8ae4,Mohammed454 Miller503,M,CLINICAL PSYCHOLOGIST,923 ROUTE 6A O,YARMOUTH PORT,MA,02675-2159,41.706920000000004,-70.221117,0
fd214686-dbf7-306f-b542-262d6aa935a4,483d17d4-3ddb-348d-af22-84db8a6b8ae4,Mohammed454 Miller503,M,GENERAL PRACTICE,923 ROUTE 6A O,YARMOUTH PORT,MA,02675-2159,41.706920000000004,-70.221117,39
5ede80d5-94c6-3e23-83c0-a167c90c20b2,4427f6b1-0847-33b4-ae56-6195e5c34ab8,Ozzie259 Graham902,M,CLINICAL PSYCHOLOGIST,21 COCASSET ST,FOXBORO,MA,02035-2996,42.064024,-71.248401,0
43ffd7f0-d931-3452-a24d-78109da6d5cd,4427f6b1-0847-33b4-ae56-6195e5c34ab8,Glynda607 Braun514,F,CLINICAL PSYCHOLOGIST,21 COCASSET ST,FOXBORO,MA,02035-2996,42.064024,-71.248401,0
747fe222-933a-3ec5-a21a-4484ee35f599,4427f6b1-0847-33b4-ae56-6195e5c34ab8,Diego848 Armas910,M,CLINICAL SOCIAL WORKER,21 COCASSET ST,FOXBORO,MA,02035-2996,42.064024,-71.248401,0
c8e37899-35ee-3fc7-8d81-f352e7c0d6c8,4427f6b1-0847-33b4-ae56-6195e5c34ab8,Adam631 Braun514,M,CLINICAL SOCIAL WORKER,21 COCASSET ST,FOXBORO,MA,02035-2996,42.064024,-71.248401,0
4f2825f9-f3aa-3229-89ad-d8c6a5bb5eab,4427f6b1-0847-33b4-ae56-6195e5c34ab8,Jacquelin132 Graham902,F,GENERAL PRACTICE,21 COCASSET ST,FOXBORO,MA,02035-2996,42.064024,-71.248401,60
a1cad023-08bd-3ebd-98ce-074f21ba2bf5,90a3303e-2c8e-3286-a239-e7e756da56f3,Toby274 Carroll471,M,GENERAL PRACTICE,305 NEWBURY ST,BOSTON,MA,02115-2833,42.338551,-71.018253,33
616e8be6-ead2-332a-94cb-df520b0377f2,1fde85e4-d4ad-3df7-8b63-5da077f83680,Mikki421 Moen819,F,CLINICAL PSYCHOLOGIST,489 ARLINGTON ST,DRACUT,MA,01826-5228,42.679722999999996,-71.30068,0
e76c0050-3297-3f3b-a50a-26ebdc671c06,1fde85e4-d4ad-3df7-8b63-5da077f83680,Norris589 Moen819,M,GENERAL PRACTICE,489 ARLINGTON ST,DRACUT,MA,01826-5228,42.679722999999996,-71.30068,38
9a4af332-ad3f-3ffa-843a-8f94b95798ea,84a84f18-8237-38f0-9de6-27e62d0c11a8,Yolanda648 Trejo396,F,CLINICAL PSYCHOLOGIST,90 HIGH ROCK TER,CHESTNUT HILL,MA,02467-2654,42.331876,-71.208402,0
6353590b-6022-35d1-b3e0-8339a64345cf,84a84f18-8237-38f0-9de6-27e62d0c11a8,Russ979 Muller251,M,GENERAL PRACTICE,90 HIGH ROCK TER,CHESTNUT HILL,MA,02467-2654,42.331876,-71.208402,37
b69b2989-2e30-3cf7-b671-93108feb84a0,bbb7dba7-0965-3932-b798-94335c6d2806,Danilo179 Corwin846,M,CLINICAL PSYCHOLOGIST,29 RIVER RD,PEPPERELL,MA,01463-1621,42.670643,-71.602858,0
2a54c809-4154-3406-ac0f-82de5cedafd0,bbb7dba7-0965-3932-b798-94335c6d2806,Danilo179 Corwin846,M,GENERAL PRACTICE,29 RIVER RD,PEPPERELL,MA,01463-1621,42.670643,-71.602858,104
f368a4a3-a229-36f7-aa11-ac5fb70a7e1b,f61f14cb-8061-3fa0-ab90-221cb033eaa0,Rossie247 Bauch723,F,CLINICAL PSYCHOLOGIST,5 POND RD,HARVARD,MA,01451-1649,42.504256,-71.588513,0
5cff6e49-616c-34d7-b168-c93bd3ce9ac1,f61f14cb-8061-3fa0-ab90-221cb033eaa0,Lino542 Bauch723,M,GENERAL PRACTICE,5 POND RD,HARVARD,MA,01451-1649,42.504256,-71.588513,43
068887b6-8e95-3f6c-a3d5-1bde04d8026f,fbccf53b-48a0-3c7e-8941-05f822feca1d,Fredrick998 Sporer811,M,CLINICAL PSYCHOLOGIST,178 N PLEASANT ST,AMHERST,MA,01002-1220,42.363534,-72.50729100000001,0
fd9c36ff-cc1e-35f8-acfb-df57f779c797,fbccf53b-48a0-3c7e-8941-05f822feca1d,Fredrick998 Sporer811,M,GENERAL PRACTICE,178 N PLEASANT ST,AMHERST,MA,01002-1220,42.363534,-72.50729100000001,60
